station,title,pfm,ft,日付,開始時間,to,終了時間,dur,image,filename抽出,filename
TOKYO FM,ODAKYU SOUND EXPRESS,角松敏生,20200208210000,208,2100,20200208213000,2130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/piaa0sv9tg.png,piaa0sv9tg.png,piaa0sv9tg.png
TOKYO FM,JAPAN MOVE UP supported by TOKYO HEADLINE,一木広治 / Chigusa,20200208213000,208,2130,20200208215500,2155,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/nltrxlyvw5.png,nltrxlyvw5.png,nltrxlyvw5.png
TOKYO FM,ドライバーズ・インフォ,,20200208215500,208,2155,20200208220000,2200,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,ドリームハート,茂木健一郎,20200208220000,208,2200,20200208223000,2230,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/mnqqb9unnh.jpg,mnqqb9unnh.jpg,mnqqb9unnh.jpg
TOKYO FM,MY OLYMPIC STORY,池松壮亮,20200208223000,208,2230,20200208225500,2255,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/rg0w8gswag.jpg,rg0w8gswag.jpg,rg0w8gswag.jpg
TOKYO FM,ドライバーズ・インフォ,,20200208225500,208,2255,20200208230000,2300,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,桑田佳祐のやさしい夜遊び,桑田佳祐,20200208230000,208,2300,20200208235500,2355,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/9qx9bpfnyu.jpg,9qx9bpfnyu.jpg,9qx9bpfnyu.jpg
TOKYO FM,TOKYO FM NEWS,,20200208235500,208,2355,20200209000000,0,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,柏木由紀のYUKIRIN TIME,柏木由紀（AKB48）,20200209000000,209,0,20200209003000,30,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/fx0ul7e1a9.jpg,fx0ul7e1a9.jpg,fx0ul7e1a9.jpg
TOKYO FM,マスメディアン 妄想の泉,ハヤカワ五味,20200209003000,209,30,20200209010000,100,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/o85jcbkkjm.jpg,o85jcbkkjm.jpg,o85jcbkkjm.jpg
TOKYO FM,七海ひろき 七つの海への大航海,七海ひろき,20200209010000,209,100,20200209013000,130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/sub05llpi5.jpg,sub05llpi5.jpg,sub05llpi5.jpg
TOKYO FM,DIG GIG TOKYO!,ファーストサマーウイカ,20200209013000,209,130,20200209020000,200,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/pezr5knzqn.jpg,pezr5knzqn.jpg,pezr5knzqn.jpg
TOKYO FM,アイドラ男子夜会,I Don't Like Mondays.,20200209020000,209,200,20200209023000,230,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/a1aov47hom.png,a1aov47hom.png,a1aov47hom.png
TOKYO FM,風とロック,箭内道彦,20200209023000,209,230,20200209030000,300,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/1bblssjrel.jpg,1bblssjrel.jpg,1bblssjrel.jpg
TOKYO FM,715,DJ KAORI,20200209030000,209,300,20200209033000,330,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/xowrm4eq0l.jpg,xowrm4eq0l.jpg,xowrm4eq0l.jpg
TOKYO FM,DEMYSTIFY,Nick Luscombe,20200209033000,209,330,20200209040000,400,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/sq0iuyzbz2.jpg,sq0iuyzbz2.jpg,sq0iuyzbz2.jpg
TOKYO FM,椎名へきる みたいラジオ,椎名へきる,20200209040000,209,400,20200209043000,430,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/7ikyh2342d.png,7ikyh2342d.png,7ikyh2342d.png
TOKYO FM,トランス・ワールド・ミュージック・ウェイズ,田中美登里,20200209043000,209,430,20200209050000,500,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/su3u446jii.png,su3u446jii.png,su3u446jii.png
TOKYO FM,サイクリスト・ステーション ツアー・オブ・ジャパン,野島裕史,20200209050000,209,500,20200209053000,530,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/nuzic24noa.jpg,nuzic24noa.jpg,nuzic24noa.jpg
TOKYO FM,いのちの森 voice of forest,高橋万里恵 / 鎮守の森のプロジェクト,20200209053000,209,530,20200209055500,555,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/sbrr03vaqf.png,sbrr03vaqf.png,sbrr03vaqf.png
TOKYO FM,ドライバーズ・インフォ,,20200209055500,209,555,20200209060000,600,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,日曜アートサロン 和錆,SAKI / バロン山崎,20200209060000,209,600,20200209063000,630,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/jfsfm8w8hw.png,jfsfm8w8hw.png,jfsfm8w8hw.png
TOKYO FM,ブルボン presents Shining Star,森麻季,20200209063000,209,630,20200209065500,655,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/skz0kwyaag.png,skz0kwyaag.png,skz0kwyaag.png
TOKYO FM,ドライバーズ・インフォ,,20200209065500,209,655,20200209070000,700,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,Nestlé presents CHEER UP! MORNING,平松愛理,20200209070000,209,700,20200209073000,730,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ohzdzqvsnt.jpg,ohzdzqvsnt.jpg,ohzdzqvsnt.jpg
TOKYO FM,Think Japan,伊藤俊幸,20200209073000,209,730,20200209075500,755,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/rp2n5olyxm.jpg,rp2n5olyxm.jpg,rp2n5olyxm.jpg
TOKYO FM,ドライバーズ・インフォ,,20200209075500,209,755,20200209080000,800,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,杉咲花のFlower TOKYO,杉咲花,20200209080000,209,800,20200209083000,830,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/vfaluu5ln2.jpg,vfaluu5ln2.jpg,vfaluu5ln2.jpg
TOKYO FM,セブンカフェ presents SOUND IN MY PREMIUM LIFE,本上まなみ,20200209083000,209,830,20200209085500,855,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/8sm2ww7x5e.jpg,8sm2ww7x5e.jpg,8sm2ww7x5e.jpg
TOKYO FM,ドライバーズ・インフォ,,20200209085500,209,855,20200209090000,900,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,NEXCO東日本 presents ハロー・ハイウェイ,ユージ,20200209090000,209,900,20200209092500,925,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/zqtadi5h4k.jpg,zqtadi5h4k.jpg,zqtadi5h4k.jpg
TOKYO FM,ドライバーズ・インフォ,,20200209092500,209,925,20200209093000,930,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,太田胃散 presents DAIGOのOHAYO-WISH!!,DAIGO,20200209093000,209,930,20200209095500,955,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/xi0hi20ute.png,xi0hi20ute.png,xi0hi20ute.png
TOKYO FM,ドライバーズ・インフォ,,20200209095500,209,955,20200209100000,1000,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,Panasonic Melodious Library,小川洋子 / 藤丸由華,20200209100000,209,1000,20200209103000,1030,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/9ygp6qft55.png,9ygp6qft55.png,9ygp6qft55.png
TOKYO FM,ＹＫＫ ＡＰ presents 皆藤愛子の窓café～窓辺でcafé time～,皆藤愛子,20200209103000,209,1030,20200209105500,1055,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/7r41hpxmwe.jpg,7r41hpxmwe.jpg,7r41hpxmwe.jpg
TOKYO FM,日清MCTオイル presents 一ノ瀬竜のBEAUTY UP!,一ノ瀬竜,20200209105500,209,1055,20200209110000,1100,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/x6xphip24c.jpg,x6xphip24c.jpg,x6xphip24c.jpg
TOKYO FM,KOSÉ HEALING BLUE,大久保佳代子,20200209110000,209,1100,20200209113000,1130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/8yjwio6i2t.jpg,8yjwio6i2t.jpg,8yjwio6i2t.jpg
TOKYO FM,木村拓哉 Flow supported by GYAO！,木村拓哉,20200209113000,209,1130,20200209115500,1155,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/iyz58luy0p.png,iyz58luy0p.png,iyz58luy0p.png
TOKYO FM,ドライバーズ・インフォ,,20200209115500,209,1155,20200209120000,1200,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,BUZZ FLAG,桜井れいな,20200209120000,209,1200,20200209122500,1225,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/psw8kfxh5m.jpg,psw8kfxh5m.jpg,psw8kfxh5m.jpg
TOKYO FM,Yakult presents 小さな小さな物語,,20200209122500,209,1225,20200209123000,1230,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/60jtoxlivd.png,60jtoxlivd.png,60jtoxlivd.png
TOKYO FM,DUNLOP presents LOVE UNITED,今井美樹,20200209123000,209,1230,20200209125500,1255,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/5m1dqadkua.jpg,5m1dqadkua.jpg,5m1dqadkua.jpg
TOKYO FM,ドライバーズ・インフォ,,20200209125500,209,1255,20200209130000,1300,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,ＥＮＥＯＳ presents DREAMS COME TRUE 中村正人のENERGY for ALL,中村正人(DREAMS COME TRUE) / GOW（ガウ）,20200209130000,209,1300,20200209135500,1355,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/s8ndirflci.png,s8ndirflci.png,s8ndirflci.png
TOKYO FM,Renault Sunday voyage,加藤紀子,20200209135500,209,1355,20200209140000,1400,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/y73kqbclv6.jpg,y73kqbclv6.jpg,y73kqbclv6.jpg
TOKYO FM,山下達郎のサンデー・ソングブック,山下達郎,20200209140000,209,1400,20200209145500,1455,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/20nlm33n8g.png,20nlm33n8g.png,20nlm33n8g.png
TOKYO FM,ドライバーズ・インフォ,,20200209145500,209,1455,20200209150000,1500,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,日本郵便 SUNDAY’S POST,小山薫堂 / 宇賀なつみ,20200209150000,209,1500,20200209155000,1550,3000,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/4z5e7ub44d.jpg,4z5e7ub44d.jpg,4z5e7ub44d.jpg
TOKYO FM,P.S.MUSIC,宇賀なつみ,20200209155000,209,1550,20200209155500,1555,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/kkz6ck6axa.jpg,kkz6ck6axa.jpg,kkz6ck6axa.jpg
TOKYO FM,佐藤二朗のいい部屋ジロー,佐藤二朗,20200209155500,209,1555,20200209160000,1600,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ntx924x1sh.jpg,ntx924x1sh.jpg,ntx924x1sh.jpg
TOKYO FM,ももいろクローバーZのSUZUKIハッピー・クローバー！,ももいろクローバーZ,20200209160000,209,1600,20200209165500,1655,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/8ptm59lano.jpg,8ptm59lano.jpg,8ptm59lano.jpg
TOKYO FM,ソニー損保 presents ハイウェイ★ソウルフード,川瀬良子,20200209165500,209,1655,20200209170000,1700,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/902ht9nngm.png,902ht9nngm.png,902ht9nngm.png
TOKYO FM,NISSAN あ、安部礼司 ～BEYOND THE AVERAGE～,安部礼司,20200209170000,209,1700,20200209175500,1755,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/1raogbpedm.png,1raogbpedm.png,1raogbpedm.png
TOKYO FM,ドライバーズ・インフォ,,20200209175500,209,1755,20200209180000,1800,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,Joint＆Jam ～global dance traxx～,DJ JIN / DJ HERI,20200209180000,209,1800,20200209185500,1855,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/j7k0m7b77e.jpg,j7k0m7b77e.jpg,j7k0m7b77e.jpg
TOKYO FM,ドライバーズ・インフォ,,20200209185500,209,1855,20200209190000,1900,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,TOKYO FM サンデースペシャル 文芸社 Loves TOKYO FM 「聴いて、マイ ラブストーリー」,本上まなみ,20200209190000,209,1900,20200209195500,1955,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/s9ixbbc71m.jpg,s9ixbbc71m.jpg,s9ixbbc71m.jpg
TOKYO FM,毎日に夢中～感動プロデューサー 小林章一,小林章一,20200209195500,209,1955,20200209200000,2000,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/mp3jryq0ro.png,mp3jryq0ro.png,mp3jryq0ro.png
TOKYO FM,Pocky ラジアン サンデー,やまだひさし,20200209200000,209,2000,20200209203000,2030,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/9gzfwsjh8f.jpg,9gzfwsjh8f.jpg,9gzfwsjh8f.jpg
TOKYO FM,NOVA presents ENGLISH JUKEBOX,加藤友朗 / 武田玲奈,20200209203000,209,2030,20200209205500,2055,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/sk3qzel93w.jpg,sk3qzel93w.jpg,sk3qzel93w.jpg
TOKYO FM,ドライバーズ・インフォ,,20200209205500,209,2055,20200209210000,2100,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,SPITZ 草野マサムネのロック大陸漫遊記,草野マサムネ,20200209210000,209,2100,20200209215500,2155,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/4erbcrvzud.jpg,4erbcrvzud.jpg,4erbcrvzud.jpg
TOKYO FM,ドライバーズ・インフォ,,20200209215500,209,2155,20200209220000,2200,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2009ekc9lj.png,2009ekc9lj.png,2009ekc9lj.png
TOKYO FM,Dr.Recella presents 江原啓之 おと語り,江原啓之,20200209220000,209,2200,20200209222500,2225,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ilu6zd322z.png,ilu6zd322z.png,ilu6zd322z.png
TOKYO FM,TOKYO FM ブランニュー・ソング,,20200209222500,209,2225,20200209223000,2230,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/x2z33qq6xp.png,x2z33qq6xp.png,x2z33qq6xp.png
TOKYO FM,野沢の雅子さん,野沢雅子,20200209223000,209,2230,20200209225500,2255,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/takcqohfoo.png,takcqohfoo.png,takcqohfoo.png
TOKYO FM,TOKYO FM NEWS,,20200209225500,209,2255,20200209230000,2300,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,鈴木敏夫のジブリ汗まみれ,鈴木敏夫,20200209230000,209,2300,20200209233000,2330,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/v5fraxhwcj.png,v5fraxhwcj.png,v5fraxhwcj.png
TOKYO FM,木村カエラ cosmic☆radio,木村カエラ,20200209233000,209,2330,20200209235500,2355,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/o3vwurwgqv.jpg,o3vwurwgqv.jpg,o3vwurwgqv.jpg
TOKYO FM,TOKYO FM NEWS,,20200209235500,209,2355,20200210000000,0,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,澤本・権八のすぐに終わりますから。,澤本嘉光 / 権八成裕,20200210000000,210,0,20200210003000,30,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/8h8ot5p294.png,8h8ot5p294.png,8h8ot5p294.png
TOKYO FM,KOTOBAR,小西利行,20200210003000,210,30,20200210010000,100,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/c1u1es1o1c.jpg,c1u1es1o1c.jpg,c1u1es1o1c.jpg
TOKYO FM,空想メディア,高須光聖,20200210010000,210,100,20200210013000,130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/3c220o0sqf.png,3c220o0sqf.png,3c220o0sqf.png
TOKYO FM,山田五郎と中川翔子の『リミックスZ』,中川翔子,20200210013000,210,130,20200210020000,200,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/o90nk3eki1.jpg,o90nk3eki1.jpg,o90nk3eki1.jpg
TOKYO FM,放送休止,,20200210020000,210,200,20200210050000,500,10800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/a8nuyy5qjo.png,a8nuyy5qjo.png,a8nuyy5qjo.png
TOKYO FM,OTOBAKO～いつも心に音楽を～,宮島咲良,20200210050000,210,500,20200210053000,530,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/i68s79sovb.jpg,i68s79sovb.jpg,i68s79sovb.jpg
